house_id,SquareFeet,Bedrooms,Bathrooms
house-14850,1679,5,3
house-14851,2361,5,1
house-14852,1689,4,1
house-14853,1884,5,3
house-14854,2118,5,3
house-14855,2568,4,2
house-14856,1622,5,3
house-14857,2169,5,1
house-14858,1892,2,2
house-14859,1952,2,3
house-14860,2254,5,3
house-14861,1783,5,3
house-14862,2871,3,2
house-14863,1494,2,2
house-14864,2061,3,3
house-14865,2448,5,2
house-14866,2670,3,1
house-14867,2869,3,1
house-14868,1746,4,2
house-14869,1436,4,3
house-14870,2854,5,2
house-14871,2391,2,2
house-14872,1344,5,3
house-14873,2183,2,3
house-14874,1549,4,1
house-14875,2685,2,1
house-14876,2935,3,2
house-14877,1819,3,1
house-14878,1540,4,3
house-14879,1143,5,3
house-14880,1587,2,1
house-14881,1656,5,2
house-14882,2764,2,1
house-14883,2599,4,3
house-14884,2882,3,1
house-14885,1344,3,1
house-14886,2292,2,3
house-14887,2863,5,2
house-14888,1695,4,3
house-14889,2796,4,1
house-14890,1267,5,3
house-14891,1168,3,2
house-14892,2794,5,2
house-14893,2762,3,2
house-14894,1032,2,2
house-14895,1376,4,1
house-14896,2237,2,1
house-14897,2585,5,1
house-14898,2463,5,1
house-14899,2515,2,2
house-14900,1392,5,2
house-14901,1488,5,1
house-14902,1721,5,1
house-14903,1945,4,3
house-14904,2052,4,2
house-14905,1038,3,1
house-14906,2882,4,1
house-14907,2635,2,1
house-14908,2196,2,1
house-14909,2040,4,1
house-14910,2079,2,2
house-14911,1225,5,3
house-14912,2581,4,3
house-14913,1066,3,3
house-14914,2220,3,2
house-14915,2677,4,1
house-14916,1834,2,3
house-14917,2046,4,1
house-14918,1998,4,3
house-14919,2629,3,2
house-14920,2777,5,3
house-14921,1236,5,3
house-14922,1956,4,1
house-14923,1918,3,1
house-14924,2946,3,3
house-14925,2589,4,2
house-14926,2161,4,2
house-14927,1472,4,1
house-14928,2868,5,3
house-14929,2807,4,3
house-14930,1552,3,3
house-14931,2633,4,2
house-14932,1694,3,2
house-14933,2663,3,3
house-14934,2252,2,3
house-14935,1316,3,2
house-14936,1597,2,1
house-14937,1767,4,3
house-14938,2744,2,2
house-14939,2750,5,1
house-14940,1885,5,2
house-14941,2635,5,3
house-14942,1560,4,2
house-14943,2224,3,3
house-14944,2971,5,2
house-14945,1257,2,2
house-14946,2503,4,3
house-14947,2911,4,3
house-14948,2201,2,3
house-14949,1756,2,2
house-14950,1122,4,3
house-14951,1341,4,2
house-14952,2194,3,1
house-14953,2868,4,2
house-14954,2671,2,3
house-14955,2082,4,1
house-14956,2728,4,1
house-14957,2488,2,1
house-14958,2803,3,3
house-14959,1259,4,1
house-14960,2396,5,3
house-14961,2996,5,1
house-14962,1094,2,1
house-14963,2148,2,1
house-14964,1040,2,1
house-14965,2914,5,1
house-14966,1253,2,2
house-14967,1006,5,1
house-14968,2494,3,2
house-14969,1727,2,3
house-14970,2534,4,3
house-14971,2604,3,1
house-14972,1068,5,3
house-14973,2104,2,1
house-14974,1541,4,2
house-14975,2608,5,3
house-14976,2285,3,1
house-14977,1088,4,1
house-14978,2938,3,3
house-14979,2231,2,3
house-14980,1212,4,3
house-14981,1833,2,1
house-14982,1265,5,1
house-14983,1911,5,1
house-14984,1292,3,2
house-14985,2230,2,1
house-14986,1332,2,1
house-14987,2100,4,1
house-14988,2311,5,3
house-14989,2004,2,1
house-14990,1046,2,2
house-14991,1621,2,2
house-14992,2223,5,3
house-14993,1426,5,2
house-14994,1209,5,2
house-14995,1887,3,1
house-14996,2443,5,1
house-14997,1153,5,1
house-14998,2545,5,1
house-14999,1414,4,1
house-15000,2376,4,2
house-15001,2180,2,1
house-15002,2284,4,2
house-15003,2100,3,3
house-15004,1768,3,2
house-15005,1982,2,1
house-15006,2511,2,1
house-15007,2154,3,1
house-15008,1578,3,3
house-15009,2478,3,3
house-15010,1739,2,2
house-15011,1162,3,2
house-15012,2038,2,1
house-15013,2255,3,1
house-15014,1194,3,1
house-15015,2884,4,2
house-15016,1541,3,1
house-15017,1358,2,2
house-15018,1849,3,2
house-15019,2354,5,1
house-15020,1426,4,1
house-15021,1496,3,2
house-15022,1827,3,2
house-15023,1485,5,2
house-15024,2831,5,2
house-15025,2472,5,3
house-15026,2436,5,1
house-15027,1329,5,2
house-15028,2755,5,3
house-15029,1888,3,3
house-15030,1990,2,2
house-15031,2170,3,3
house-15032,1258,3,3
house-15033,1291,3,3
house-15034,2834,4,1
house-15035,1142,2,2
house-15036,2960,2,1
house-15037,1746,4,3
house-15038,1626,2,3
house-15039,2388,4,3
house-15040,1089,3,1
house-15041,1719,2,2
house-15042,2187,3,3
house-15043,1480,5,1
house-15044,1083,3,1
house-15045,2100,2,1
house-15046,1672,3,1
house-15047,1516,3,2
house-15048,1484,4,3
house-15049,2613,2,3
house-15050,2626,3,2
house-15051,2622,4,3
house-15052,1781,2,1
house-15053,1103,5,3
house-15054,2475,3,1
house-15055,2510,3,2
house-15056,1338,3,3
house-15057,1686,3,3
house-15058,2589,3,2
house-15059,1899,5,1
house-15060,2501,5,3
house-15061,2746,2,1
house-15062,1606,2,3
house-15063,1222,4,2
house-15064,2032,4,3
house-15065,2076,4,1
house-15066,2100,5,3
house-15067,2741,2,2
house-15068,1502,2,1
house-15069,2339,5,2
house-15070,2837,2,1
house-15071,1821,3,1
house-15072,2865,2,3
house-15073,1623,2,2
house-15074,2886,3,2
house-15075,1164,4,3
house-15076,2302,4,1
house-15077,2050,4,3
house-15078,2093,5,2
house-15079,2241,3,1
house-15080,2985,3,2
house-15081,2388,5,1
house-15082,2724,3,1
house-15083,2868,2,3
house-15084,2970,4,2
house-15085,2329,3,3
house-15086,2147,3,3
house-15087,1018,4,3
house-15088,2280,5,2
house-15089,2319,4,2
house-15090,2951,5,1
house-15091,2045,5,1
house-15092,2903,2,1
house-15093,1988,4,1
house-15094,1449,3,3
house-15095,1551,5,1
house-15096,2573,2,2
house-15097,2071,4,1
house-15098,1694,5,2
house-15099,1586,2,3
house-15100,1720,3,3
house-15101,2206,5,2
house-15102,2458,5,3
house-15103,1106,3,2
house-15104,2211,3,2
house-15105,1775,3,2
house-15106,2109,5,3
house-15107,2859,2,1
house-15108,2866,2,3
house-15109,2479,3,3
house-15110,2160,2,3
house-15111,2881,3,3
house-15112,1897,3,3
house-15113,1335,4,1
house-15114,1606,2,1
house-15115,1837,5,2
house-15116,2780,4,1
house-15117,2492,3,3
house-15118,1601,4,2
house-15119,2594,3,3
house-15120,1402,3,2
house-15121,1539,3,3
house-15122,2095,2,2
house-15123,2805,3,2
house-15124,1023,3,1
house-15125,1623,2,2
house-15126,2835,2,1
house-15127,2508,3,1
house-15128,2079,2,1
house-15129,1985,5,2
house-15130,1222,5,1
house-15131,2655,3,1
house-15132,1178,4,2
house-15133,1799,2,2
house-15134,1433,4,3
house-15135,2960,5,3
house-15136,2473,3,2
house-15137,1792,5,1
house-15138,1883,2,2
house-15139,1491,2,2
house-15140,2212,3,3
house-15141,2601,2,3
house-15142,1809,2,2
house-15143,1960,2,1
house-15144,1419,4,2
house-15145,2272,3,2
house-15146,2611,3,3
house-15147,1648,3,1
house-15148,2187,2,3
house-15149,2768,2,1
house-15150,2278,2,2
house-15151,1475,3,2
house-15152,2829,4,1
house-15153,2440,5,1
house-15154,1169,3,2
house-15155,2340,3,1
house-15156,1173,4,2
house-15157,1469,5,1
house-15158,1344,5,3
house-15159,1444,2,1
house-15160,2041,5,3
house-15161,2093,2,3
house-15162,2361,3,3
house-15163,1627,4,3
house-15164,1591,3,3
house-15165,1526,5,3
house-15166,2711,3,3
house-15167,1455,4,1
house-15168,2292,4,1
house-15169,2654,2,3
house-15170,1810,3,3
house-15171,1187,4,3
house-15172,2020,4,1
house-15173,2592,4,1
house-15174,1710,4,2
house-15175,1528,5,2
house-15176,1433,3,2
house-15177,1287,3,1
house-15178,2941,3,1
house-15179,2590,5,1
house-15180,1498,5,1
house-15181,2464,4,3
house-15182,2804,5,2
house-15183,1302,2,2
house-15184,1086,5,2
house-15185,1829,4,3
house-15186,1437,3,3
house-15187,1540,5,2
house-15188,2045,3,3
house-15189,1832,3,1
house-15190,1796,2,3
house-15191,1559,2,2
house-15192,2540,5,2
house-15193,1761,3,3
house-15194,2698,4,1
house-15195,2526,3,1
house-15196,2737,3,2
house-15197,1466,2,2
house-15198,2124,2,3
house-15199,2606,2,1
house-15200,2965,2,3
house-15201,1674,5,2
house-15202,1684,5,3
house-15203,2164,3,2
house-15204,1137,5,2
house-15205,1577,4,3
house-15206,1709,3,3
house-15207,2863,3,2
house-15208,1227,4,1
house-15209,1280,3,1
house-15210,1683,4,2
house-15211,1827,2,3
house-15212,1430,2,2
house-15213,2063,2,1
house-15214,2542,4,2
house-15215,2709,5,2
house-15216,2686,5,2
house-15217,2234,3,1
house-15218,1301,2,1
house-15219,2109,2,3
house-15220,2420,3,3
house-15221,2276,2,1
house-15222,1532,2,1
house-15223,1768,4,2
house-15224,2914,3,3
house-15225,2938,4,3
house-15226,2404,2,2
house-15227,1443,2,3
house-15228,2056,3,1
house-15229,1259,2,1
house-15230,2257,5,1
house-15231,2538,4,1
house-15232,2882,4,2
house-15233,2331,5,3
house-15234,1738,3,2
house-15235,1795,3,2
house-15236,1069,2,1
house-15237,2477,3,2
house-15238,2462,5,2
house-15239,2848,3,2
house-15240,2387,2,1
house-15241,1982,5,2
house-15242,2789,2,1
house-15243,1480,4,1
house-15244,2167,4,3
house-15245,1023,3,2
house-15246,1964,5,1
house-15247,2448,5,3
house-15248,1745,5,3
house-15249,1844,2,3
house-15250,2198,5,1
house-15251,2867,3,1
house-15252,1324,4,2
house-15253,2892,3,1
house-15254,2694,4,2
house-15255,2883,4,1
house-15256,2371,3,3
house-15257,1797,4,1
house-15258,1017,4,2
house-15259,1043,2,2
house-15260,1154,3,3
house-15261,1866,3,3
house-15262,1921,3,3
house-15263,2400,4,2
house-15264,1742,5,1
house-15265,2906,5,1
house-15266,2851,4,2
house-15267,2425,5,2
house-15268,1224,5,2
house-15269,1216,4,2
house-15270,2591,3,1
house-15271,1030,2,3
house-15272,2892,3,1
house-15273,2082,3,2
house-15274,2915,3,3
house-15275,1897,2,1
house-15276,2376,3,2
house-15277,1934,5,2
house-15278,1444,2,2
house-15279,2258,5,1
house-15280,2130,2,1
house-15281,2214,5,1
house-15282,1529,3,2
house-15283,2936,3,1
house-15284,1737,3,3
house-15285,2702,5,3
house-15286,2606,5,2
house-15287,1873,4,3
house-15288,1565,5,2
house-15289,2268,2,1
house-15290,2885,3,2
house-15291,1075,2,2
house-15292,1546,4,1
house-15293,1266,4,2
house-15294,1316,5,2
house-15295,2835,3,3
house-15296,2144,2,2
house-15297,2859,4,3
house-15298,1024,4,2
house-15299,2455,2,1
house-15300,1159,4,1
house-15301,1595,2,3
house-15302,2137,3,2
house-15303,2758,5,2
house-15304,1899,2,2
house-15305,1501,3,3
house-15306,2189,2,3
house-15307,2012,4,3
house-15308,1702,3,3
house-15309,2198,2,3
house-15310,1000,3,3
house-15311,2922,2,1
house-15312,1740,2,1
house-15313,2109,3,2
house-15314,2597,3,2
house-15315,1319,3,3
house-15316,2424,4,1
house-15317,1381,5,3
house-15318,2741,2,1
house-15319,2640,2,1
house-15320,2341,3,1
house-15321,2826,2,1
house-15322,2273,5,3
house-15323,2548,5,3
house-15324,2698,2,3
house-15325,2578,2,1
house-15326,1897,3,2
house-15327,2975,5,3
house-15328,2646,2,3
house-15329,1716,5,2
house-15330,2919,2,3
house-15331,2279,4,3
house-15332,1306,5,1
house-15333,2973,4,2
house-15334,2167,3,2
house-15335,2681,5,2
house-15336,1390,2,3
house-15337,2836,2,2
house-15338,2699,4,1
house-15339,2192,5,2
house-15340,1989,5,2
house-15341,1297,5,1
house-15342,1232,3,3
house-15343,2926,5,1
house-15344,1270,3,1
house-15345,2083,2,2
house-15346,2319,4,2
house-15347,2490,4,2
house-15348,2258,5,2
house-15349,1676,4,1
house-15350,1705,5,3
house-15351,1233,2,3
house-15352,2391,2,2
house-15353,2718,2,2
house-15354,1844,4,2
house-15355,2255,5,3
house-15356,2896,3,1
house-15357,1490,2,1
house-15358,2642,2,3
house-15359,1502,3,1
house-15360,1889,3,3
house-15361,2758,4,1
house-15362,1591,2,1
house-15363,1745,4,2
house-15364,2404,2,3
house-15365,2719,4,3
house-15366,1427,4,2
house-15367,1696,3,2
house-15368,1645,5,3
house-15369,1731,5,3
house-15370,1799,5,2
house-15371,1363,2,3
house-15372,1201,3,2
house-15373,1881,3,3
house-15374,1145,3,2
house-15375,1835,2,3
house-15376,1638,4,3
house-15377,2480,4,1
house-15378,1134,5,3
house-15379,1625,5,2
house-15380,2287,2,1
house-15381,1063,2,2
house-15382,1490,5,2
house-15383,2670,4,2
house-15384,1040,4,2
house-15385,2319,3,3
house-15386,2026,5,2
house-15387,1912,5,1
house-15388,2729,4,1
house-15389,1974,3,2
house-15390,2133,5,3
house-15391,2244,4,1
house-15392,2393,4,3
house-15393,1367,4,1
house-15394,2459,3,2
house-15395,1917,3,1
house-15396,2027,4,2
house-15397,1243,3,3
house-15398,1901,3,1
house-15399,1165,3,1
house-15400,2049,3,2
house-15401,2418,2,3
house-15402,2497,5,2
house-15403,2040,5,2
house-15404,1727,3,3
house-15405,2115,4,2
house-15406,1482,5,2
house-15407,1542,3,3
house-15408,2228,5,1
house-15409,2525,4,3
house-15410,1930,3,3
house-15411,1399,4,3
house-15412,2230,5,2
house-15413,1618,2,3
house-15414,2169,4,2
house-15415,1878,3,3
house-15416,1100,3,3
house-15417,1879,4,2
house-15418,1829,2,2
house-15419,2903,5,1
house-15420,2264,5,1
house-15421,2946,5,2
house-15422,1758,5,1
house-15423,1162,5,2
house-15424,2907,3,1
house-15425,2196,3,1
house-15426,1501,4,2
house-15427,1546,4,3
house-15428,2307,5,2
house-15429,2382,5,1
house-15430,1380,5,1
house-15431,1869,2,2
house-15432,1904,4,1
house-15433,2995,3,2
house-15434,2934,5,1
house-15435,2556,4,1
house-15436,2843,2,3
house-15437,2186,2,2
house-15438,2001,5,3
house-15439,1608,3,3
house-15440,1306,4,1
house-15441,2362,3,2
house-15442,1054,5,1
house-15443,1982,5,2
house-15444,1332,2,3
house-15445,1126,2,1
house-15446,2963,4,1
house-15447,1704,5,3
house-15448,1242,5,3
house-15449,2884,4,2
house-15450,1599,3,1
house-15451,2871,2,3
house-15452,2432,5,2
house-15453,1502,5,2
house-15454,2750,3,3
house-15455,1603,3,1
house-15456,1302,3,3
house-15457,2487,2,3
house-15458,1234,4,2
house-15459,2719,5,2
house-15460,2061,2,2
house-15461,1138,3,3
house-15462,1194,5,2
house-15463,2550,5,3
house-15464,2792,2,3
house-15465,1646,3,2
house-15466,1000,3,3
house-15467,1560,4,2
house-15468,2119,3,3
house-15469,1712,2,3
house-15470,1412,4,2
house-15471,1537,4,3
house-15472,2878,4,3
house-15473,1428,4,2
house-15474,1234,4,1
house-15475,1348,2,2
house-15476,2779,5,1
house-15477,2893,3,3
house-15478,2504,5,1
house-15479,2862,5,2
house-15480,1395,3,3
house-15481,2374,3,1
house-15482,1415,5,2
house-15483,2909,3,1
house-15484,1915,4,2
house-15485,2910,3,3
house-15486,2074,3,2
house-15487,1080,4,1
house-15488,1035,4,3
house-15489,2090,4,3
house-15490,1640,3,2
house-15491,1881,4,3
house-15492,2690,4,1
house-15493,1756,2,3
house-15494,1622,2,2
house-15495,2703,3,2
house-15496,2504,4,3
house-15497,1467,3,1
house-15498,2165,2,3
house-15499,1355,2,3
house-15500,1708,4,2
house-15501,2494,3,3
house-15502,2644,2,1
house-15503,2019,5,1
house-15504,2911,4,1
house-15505,2614,3,1
house-15506,1901,5,1
house-15507,1672,4,3
house-15508,1438,4,1
house-15509,1530,2,1
house-15510,1126,3,3
house-15511,1204,2,3
house-15512,1028,5,1
house-15513,1444,5,1
house-15514,1965,5,2
house-15515,2742,5,1
house-15516,1463,5,1
house-15517,2303,3,2
house-15518,1150,3,3
house-15519,1239,4,3
house-15520,1265,4,3
house-15521,2717,3,1
house-15522,2128,4,2
house-15523,2960,2,2
house-15524,2456,3,1
house-15525,1912,2,1
house-15526,1496,5,1
house-15527,2463,5,1
house-15528,2771,4,3
house-15529,1684,3,2
house-15530,1157,5,2
house-15531,1171,4,2
house-15532,1493,2,3
house-15533,1969,3,3
house-15534,2334,4,2
house-15535,2426,5,3
house-15536,2692,2,3
house-15537,2793,2,2
house-15538,1675,4,1
house-15539,1658,3,2
house-15540,1902,4,1
house-15541,1665,5,3
house-15542,2486,3,1
house-15543,1366,5,1
house-15544,1549,2,1
house-15545,1642,2,1
house-15546,2893,5,3
house-15547,1254,5,2
house-15548,1207,2,2
house-15549,1449,4,1
house-15550,1094,4,2
house-15551,2883,4,2
house-15552,1838,5,2
house-15553,1477,5,2
house-15554,1682,2,3
house-15555,1761,3,2
house-15556,1189,4,1
house-15557,1710,4,2
house-15558,2507,4,3
house-15559,2756,2,2
house-15560,2559,3,1
house-15561,1755,3,3
house-15562,2446,3,2
house-15563,1835,4,1
house-15564,2663,5,1
house-15565,2628,4,1
house-15566,2835,3,2
house-15567,1132,2,3
house-15568,1054,3,2
house-15569,1509,4,3
house-15570,1669,5,3
house-15571,2564,3,1
house-15572,1409,5,1
house-15573,2234,3,1
house-15574,2689,5,2
house-15575,2316,5,3
house-15576,1986,3,1
house-15577,1733,2,2
house-15578,2138,4,3
house-15579,2972,4,3
house-15580,2693,3,2
house-15581,1258,5,3
house-15582,2786,4,2
house-15583,2145,5,1
house-15584,1298,2,3
house-15585,2798,3,2
house-15586,2404,2,1
house-15587,1560,5,1
house-15588,2912,5,1
house-15589,2864,3,3
house-15590,2524,5,1
house-15591,1296,3,1
house-15592,1361,3,1
house-15593,1588,2,2
house-15594,2486,4,3
house-15595,2461,4,1
house-15596,1126,5,3
house-15597,1196,4,1
house-15598,1220,5,2
house-15599,1994,4,1
house-15600,1090,2,3
house-15601,1410,4,1
house-15602,1007,5,3
house-15603,1543,5,3
house-15604,1467,4,2
house-15605,1319,3,1
house-15606,2417,2,3
house-15607,1268,3,2
house-15608,2214,4,3
house-15609,2884,3,2
house-15610,2698,4,1
house-15611,1060,5,1
house-15612,2461,3,1
house-15613,2287,2,1
house-15614,1796,3,1
house-15615,2118,5,1
house-15616,1552,5,3
house-15617,1925,5,3
house-15618,2493,3,2
house-15619,1660,5,1
house-15620,1715,5,1
house-15621,1778,3,3
house-15622,2537,3,2
house-15623,2713,4,2
house-15624,2960,3,2
house-15625,1193,5,1
house-15626,1481,2,1
house-15627,2922,5,2
house-15628,2359,5,1
house-15629,2458,5,1
house-15630,2219,3,1
house-15631,1854,2,1
house-15632,2272,5,2
house-15633,1497,3,2
house-15634,1211,4,3
house-15635,1664,2,1
house-15636,1669,2,1
house-15637,2489,3,1
house-15638,2897,4,3
house-15639,2674,5,3
house-15640,1220,4,3
house-15641,1272,2,3
house-15642,2177,3,1
house-15643,2272,4,1
house-15644,1278,5,1
house-15645,2463,4,3
house-15646,2971,4,2
house-15647,1815,3,2
house-15648,1275,3,1
house-15649,2004,2,2
house-15650,1513,3,3
house-15651,2111,4,3
house-15652,2822,5,1
house-15653,1922,2,2
house-15654,1641,3,1
house-15655,1504,4,3
house-15656,1589,4,2
house-15657,1771,2,3
house-15658,2264,2,2
house-15659,2676,3,1
house-15660,1739,3,3
house-15661,1674,5,1
house-15662,2259,2,3
house-15663,2013,2,2
house-15664,1127,4,2
house-15665,1502,5,3
house-15666,2223,3,3
house-15667,2985,5,3
house-15668,1901,5,2
house-15669,1542,4,1
house-15670,2525,2,1
house-15671,2673,2,3
house-15672,1491,2,1
house-15673,2044,3,1
house-15674,2257,2,1
house-15675,1713,5,1
house-15676,1790,5,2
house-15677,2666,2,2
house-15678,1415,5,2
house-15679,1147,3,3
house-15680,1969,2,3
house-15681,1028,3,2
house-15682,2384,2,1
house-15683,1307,3,2
house-15684,2906,3,1
house-15685,2965,3,1
house-15686,1161,5,2
house-15687,1868,3,3
house-15688,1851,4,1
house-15689,1060,3,1
house-15690,1124,3,2
house-15691,2479,3,1
house-15692,2094,3,1
house-15693,1837,2,2
house-15694,2930,5,1
house-15695,2899,5,3
house-15696,1465,5,3
house-15697,1242,2,3
house-15698,2513,3,2
house-15699,2784,3,2
house-15700,2244,5,3
house-15701,1472,4,2
house-15702,1958,3,2
house-15703,1532,3,2
house-15704,1493,3,3
house-15705,1898,2,2
house-15706,1081,3,2
house-15707,1855,5,3
house-15708,1878,3,3
house-15709,2545,5,2
house-15710,1922,4,2
house-15711,1011,2,1
house-15712,2286,4,3
house-15713,2680,3,1
house-15714,1448,4,1
house-15715,2215,3,1
house-15716,1761,5,1
house-15717,2137,3,3
house-15718,1025,2,3
house-15719,2806,4,3
house-15720,2522,3,1
house-15721,1507,5,3
house-15722,2568,4,3
house-15723,1061,2,3
house-15724,1228,3,2
house-15725,2838,2,1
house-15726,1606,5,3
house-15727,2058,4,3
house-15728,2728,4,1
house-15729,2479,4,1
house-15730,2611,5,3
house-15731,1890,3,2
house-15732,2525,3,3
house-15733,1760,3,2
house-15734,1594,2,1
house-15735,2048,5,1
house-15736,2592,4,2
house-15737,2055,5,1
house-15738,2854,5,2
house-15739,2035,5,3
house-15740,2342,4,3
house-15741,2868,4,1
house-15742,2627,2,1
house-15743,1000,5,1
house-15744,2458,3,2
house-15745,2861,2,1
house-15746,2159,4,3
house-15747,2219,4,3
house-15748,1132,2,3
house-15749,1085,3,2
house-15750,2499,5,3
house-15751,2830,5,3
house-15752,2814,3,1
house-15753,2347,5,3
house-15754,2203,4,1
house-15755,1515,2,3
house-15756,2661,3,3
house-15757,1174,2,1
house-15758,1762,5,1
house-15759,2044,5,3
house-15760,1996,4,2
house-15761,2975,4,2
house-15762,2128,5,1
house-15763,1577,5,1
house-15764,2466,4,3
house-15765,2798,4,2
house-15766,1048,3,2
house-15767,1527,4,3
house-15768,1144,3,2
house-15769,2363,3,3
house-15770,1761,2,3
house-15771,2878,4,1
house-15772,2377,3,3
house-15773,2098,2,2
house-15774,2825,2,2
house-15775,1928,4,3
house-15776,1793,4,1
house-15777,2601,2,2
house-15778,2660,3,1
house-15779,1318,4,3
house-15780,2110,2,3
house-15781,2576,2,2
house-15782,1697,3,2
house-15783,2889,5,1
house-15784,2915,3,3
house-15785,1846,2,1
house-15786,2801,3,2
house-15787,1782,4,2
house-15788,1041,2,1
house-15789,2116,3,3
house-15790,2720,3,2
house-15791,2750,3,3
house-15792,2530,3,2
house-15793,1528,2,3
house-15794,2979,3,2
house-15795,2288,4,3
house-15796,2649,5,3
house-15797,1291,5,2
house-15798,1968,5,3
house-15799,2487,4,3
house-15800,2827,5,2
house-15801,2583,2,1
house-15802,2842,2,2
house-15803,1096,4,1
house-15804,2910,4,2
house-15805,2118,2,1
house-15806,2349,4,1
house-15807,1073,4,2
house-15808,2359,2,3
house-15809,2091,2,2
house-15810,1757,3,1
house-15811,2941,3,1
house-15812,2100,5,1
house-15813,1207,4,2
house-15814,2907,2,1
house-15815,2789,5,3
house-15816,2244,3,3
house-15817,2285,4,3
house-15818,1409,5,2
house-15819,1330,4,3
house-15820,1343,5,2
house-15821,1988,4,1
house-15822,1770,4,2
house-15823,2843,2,3
house-15824,1073,4,2
house-15825,2660,3,2
house-15826,2723,2,2
house-15827,1253,4,2
house-15828,1958,3,1
