house_id,Neighborhood,YearBuilt,Price
house-28721,Suburb,1971,204736.50521729232
house-15966,Urban,1989,193859.4612529523
house-17446,Suburb,1970,158235.8658153545
house-16095,Rural,1995,167533.74987019403
house-7409,Suburb,1991,185069.3098236055
house-8082,Rural,2004,280264.92415400024
house-17199,Rural,2005,292986.6390462885
house-18640,Urban,1966,204089.00223023
house-37096,Suburb,1961,296595.0704429868
house-255,Urban,1961,234064.51365009736
house-17754,Urban,1981,264244.5850332522
house-25438,Suburb,2016,235018.2974159516
house-6123,Urban,2007,374542.2953340714
house-32359,Urban,1959,131936.55932758428
house-48329,Suburb,2001,233695.75246504575
house-38976,Rural,2011,186067.4135398923
house-44197,Urban,1954,133720.43909034852
house-34327,Suburb,1977,126503.45035469698
house-44665,Urban,2003,289286.93675040005
house-9020,Urban,2003,267670.88694683503
house-47494,Urban,2007,244648.9686083189
house-40007,Suburb,1985,136056.23799801504
house-36183,Suburb,1961,180633.0552473327
house-30282,Rural,2010,266074.99298577843
house-49707,Suburb,1965,201092.88595824895
house-19438,Urban,1994,245236.0402677448
house-5596,Suburb,1984,114690.76132087922
house-46869,Suburb,2002,145210.50720718596
house-38042,Urban,1955,192342.41683111127
house-42629,Suburb,1957,206279.09269795
house-13001,Urban,1956,380250.5441505241
house-11564,Rural,1953,87398.44010915176
house-25786,Rural,1992,277305.42481624626
house-31245,Urban,1959,271520.8458732262
house-9561,Rural,1961,152143.55957021192
house-28805,Rural,1966,240870.1945189172
house-27297,Suburb,1981,375700.8386106965
house-18191,Suburb,1977,273815.84463568067
house-8615,Urban,1959,164847.13675843534
house-9812,Urban,1992,118331.7485445441
house-2156,Rural,2015,347849.1353135578
house-2494,Suburb,2002,287207.7136142593
house-23387,Suburb,2015,355115.01442148665
house-3920,Urban,1987,304037.02888741164
house-596,Urban,2015,145269.20365725964
house-14593,Suburb,1958,145290.1513241996
house-18099,Suburb,1999,185727.08613912688
house-3908,Suburb,2000,180881.39826802773
house-11434,Rural,1989,375574.33366965177
house-21481,Urban,2006,207067.598713763
house-44204,Urban,1987,246138.1892101349
house-22133,Suburb,1972,215243.70651809868
house-44547,Suburb,1988,149862.834250553
house-30912,Rural,1997,266812.4587557372
house-33986,Suburb,1981,107830.23493505278
house-1543,Suburb,2016,137553.395591761
house-2303,Rural,2012,352228.8134252577
house-39907,Rural,1963,250799.17906436865
house-2882,Rural,2000,324141.8084628446
house-77,Urban,2019,172777.3198326151
house-14996,Rural,1988,282613.27532321785
house-28449,Rural,1967,195160.75073757957
house-35796,Suburb,2010,185948.4486990887
house-32759,Rural,1960,239809.8215136035
house-42544,Suburb,2003,121371.70433824754
house-46955,Suburb,1968,295909.80191228417
house-8090,Suburb,2003,263301.66006076965
house-15026,Suburb,2007,342532.29449142865
house-21206,Suburb,1986,260069.9031743526
house-11546,Suburb,1969,257334.70937376888
house-16175,Suburb,2005,232352.33693986444
house-35944,Rural,2021,140730.07670075083
house-44523,Suburb,2009,252899.5970473128
house-9248,Rural,1968,157568.71317709624
house-3366,Urban,2006,170513.93051999144
house-45122,Urban,1984,141484.86731786083
house-29938,Rural,2006,251374.50741602576
house-39334,Suburb,1995,311449.115085976
house-18121,Urban,1973,274134.4136883286
house-25773,Rural,1958,110988.8651848161
house-5225,Rural,1959,126964.0681240577
house-20479,Urban,1982,279611.77943109075
house-39253,Suburb,2017,48799.95538979156
house-18494,Rural,1972,226902.7776477917
house-11825,Rural,1967,187494.0345282121
house-16230,Rural,1970,242006.51913952443
house-43639,Urban,1965,230496.32761826031
house-36387,Rural,1994,136644.12188434735
house-23130,Suburb,1999,166226.97956386936
house-22697,Suburb,1982,186536.2640083346
house-12122,Urban,1999,184177.86743479365
house-18086,Urban,1996,170596.77575643008
house-32139,Urban,1953,256714.0363238934
house-38383,Suburb,2001,173990.44088400976
house-15723,Urban,2015,169806.22739245807
house-47422,Rural,1975,178933.13815776966
house-18741,Suburb,1993,341044.23524102627
house-41886,Urban,1996,75564.67931684143
house-25660,Suburb,2012,205323.73455195804
house-17186,Rural,1998,162856.2700354951
house-43817,Suburb,2021,303987.54043957195
house-13653,Suburb,1974,233644.769475854
house-9461,Rural,1951,272453.25004147354
house-13183,Rural,2000,91991.86508293213
house-44841,Urban,1972,249370.21994957933
house-12568,Rural,2012,151024.33888770564
house-13729,Rural,1986,328515.56653373403
house-41408,Suburb,2005,274353.15001010185
house-17819,Urban,1975,281884.35927606607
house-8545,Suburb,1960,210037.04702233453
house-30033,Suburb,2015,177625.4205177124
house-38598,Rural,2004,188386.4967204368
house-38979,Urban,2008,277442.506533339
house-49547,Suburb,1989,42682.2472922562
house-18058,Rural,1956,88336.07326947895
house-36755,Rural,2013,130845.74486056878
house-13830,Urban,2009,84138.09362685001
house-47114,Urban,1959,252700.7129070179
house-40406,Urban,1978,197763.6308563514
house-37429,Suburb,2003,295415.55343414465
house-13954,Urban,2019,253564.17874519023
house-26654,Rural,2000,120250.63396801829
house-3238,Rural,1999,328977.2575722757
house-16246,Urban,1989,305068.84292997234
house-5829,Suburb,1970,295578.05416244734
house-37804,Urban,1989,249839.9280247597
house-1361,Urban,1965,220726.23351701317
house-40643,Suburb,1989,135641.6595320693
house-17622,Urban,1974,276752.5899138696
house-25674,Suburb,2001,80401.92636975364
house-13309,Suburb,1996,249100.55264331005
house-43050,Urban,2000,274346.5404654481
house-10137,Suburb,1985,316066.3600970346
house-23502,Rural,1991,67221.65426709001
house-15294,Suburb,1995,234002.78474442972
house-26789,Urban,2019,106776.83131909143
house-47197,Urban,1966,326751.2827673529
house-41686,Suburb,1991,221107.3669629726
house-4170,Urban,1955,211268.21431283
house-6717,Suburb,1975,236930.32679942212
house-6725,Rural,2002,208821.4854541938
house-24629,Urban,1987,342173.51170475467
house-30604,Urban,1994,41024.23272960089
house-6042,Suburb,2013,192249.20469830063
house-28850,Rural,1986,129667.31184959448
house-10045,Rural,2003,239113.05758454575
house-28053,Rural,1981,271135.17754730344
house-15960,Urban,2000,275296.74648229487
house-46597,Urban,1990,168539.27989039518
house-47476,Suburb,2003,234242.87023238
house-46714,Rural,1993,238042.51992464476
house-11890,Suburb,1955,195860.33198680417
house-18136,Rural,2009,51274.84355597982
house-31977,Suburb,1981,380071.7754001827
house-18429,Urban,1998,101592.47940420706
house-7656,Rural,1984,155904.81561968202
house-19173,Urban,1960,176863.69727303096
house-17748,Suburb,1988,182618.5196194474
house-11422,Suburb,2001,219573.26755805087
house-41470,Suburb,1995,218285.89706865195
house-21809,Urban,1961,300139.6731991788
house-15635,Urban,1991,183680.62770979007
house-12800,Rural,2014,111727.34776318836
house-20971,Rural,1962,302560.85710180894
house-33049,Rural,1998,114158.06012938137
house-3946,Rural,2020,246961.94696603192
house-2048,Rural,1985,194715.8848861503
house-15328,Rural,2006,158348.49859073898
house-24225,Urban,1978,202990.6014779385
house-33728,Rural,1992,198940.94634247007
house-8673,Rural,1965,342491.4674405847
house-43746,Urban,1964,451838.9887724549
house-14635,Rural,2003,311242.2775381244
house-400,Urban,1950,131536.1635751427
house-28590,Urban,1984,143409.05897101105
house-43800,Rural,2013,176358.36775774526
house-13657,Rural,1969,297354.1659766308
house-38405,Urban,2006,188368.12648755807
house-14785,Rural,1965,271594.9008638097
house-36899,Rural,2021,234775.74214075823
house-25790,Urban,1955,228665.41254800715
house-30478,Urban,1956,142183.8818828227
house-16159,Urban,1962,226186.2319534205
house-35398,Rural,1966,157706.26301682467
house-49929,Urban,1979,219165.9547411953
house-19606,Suburb,1998,277952.802320389
house-17826,Urban,1983,243539.3764278746
house-32674,Urban,1986,179744.71745809898
house-49961,Suburb,2015,116283.90799917487
house-5393,Urban,1981,159201.79801164372
house-16479,Rural,1995,134598.36233706088
house-1383,Suburb,1967,182260.2718323372
house-10066,Urban,1974,236560.5729686606
house-2367,Rural,1984,258690.13347601547
house-8215,Urban,1987,210758.14364600365
house-9187,Rural,1957,180041.0479704855
house-37052,Urban,1970,318109.4831501588
house-2635,Urban,2001,304408.0772988624
house-31874,Suburb,2000,203422.35802854085
house-18547,Rural,1960,245262.96182247813
house-49509,Urban,2008,250515.6085279298
house-48062,Rural,1966,75963.02173299523
house-27076,Urban,1999,252930.12848669803
house-3137,Urban,1956,222825.07780584137
house-14990,Suburb,2009,76071.0824766462
house-19146,Suburb,1965,194027.254947578
house-31973,Suburb,1994,330163.45836006006
house-37194,Urban,2020,241829.77157047155
house-47090,Urban,1989,75650.25696983877
house-19896,Rural,2000,268885.2498528029
house-29562,Rural,1997,109617.7083651906
house-28650,Urban,2005,189279.85923253777
house-29930,Urban,1969,201411.4310579627
house-48260,Rural,1952,84966.43268010067
house-27488,Rural,1995,199977.0547328112
house-6578,Urban,1955,315720.9206284704
house-48785,Rural,1983,249593.07214772416
house-19845,Urban,2009,170132.20558682297
house-21783,Rural,2003,194197.12258101007
house-42933,Rural,1974,219551.1959427261
house-15070,Rural,1996,171366.38039584056
house-14360,Urban,1986,306721.96438490355
house-38296,Urban,1986,285138.7116499136
house-36275,Urban,1994,174821.55555620824
house-49187,Urban,1977,281616.172500066
house-28622,Suburb,2002,203566.7232782941
house-48766,Urban,1990,203611.65881526223
house-746,Suburb,2004,270556.70020546595
house-35152,Suburb,1988,265863.34056463296
house-42736,Suburb,1978,108362.06402598004
house-25818,Suburb,1962,198432.656384982
house-37894,Suburb,2009,196489.85412130808
house-48879,Rural,1959,194834.67697709525
house-43226,Suburb,1971,296412.16480783164
house-11800,Suburb,2019,262098.32840024223
house-13359,Urban,1952,26839.47027727192
house-15186,Suburb,2013,143143.59329462785
house-22622,Urban,1973,231103.8821460892
house-45938,Suburb,1968,353191.1557886386
house-7267,Rural,1999,255586.77984868025
house-15336,Rural,1975,161332.0837372541
house-16128,Rural,1976,230039.8615995924
house-29089,Rural,1953,161719.05652550922
house-25664,Urban,1953,259995.0069671486
house-22201,Urban,1964,130655.36282453536
house-26684,Urban,1980,327098.3185002464
house-36547,Rural,1958,340898.22629550484
house-9671,Urban,1964,218168.75973159936
house-1618,Suburb,1965,81813.51365493296
house-44517,Rural,1993,314900.9965007427
house-24740,Suburb,1990,101514.54949752468
house-11588,Suburb,2011,334360.4457016351
house-11274,Rural,2014,299164.5866938784
house-36243,Suburb,2004,193509.3372947962
house-8056,Suburb,1971,195098.6286320045
house-44824,Suburb,1985,134562.69863852544
house-9344,Rural,1987,184199.06505118604
house-31053,Suburb,1957,328005.41185586294
house-37243,Rural,2006,151927.2410648529
house-17150,Rural,2011,287793.6089184325
house-18011,Urban,1977,277973.23575237696
house-5917,Urban,1974,165467.43428075232
house-24131,Urban,1985,116918.61610338396
house-40081,Suburb,1983,102453.30735192756
house-34829,Urban,1967,370856.4371877091
house-4178,Suburb,2005,253878.98846501217
house-14478,Urban,1987,116694.83243578213
house-17280,Suburb,1979,127968.0133143851
house-232,Urban,1991,254479.2559878204
house-41715,Urban,1982,271610.8538227802
house-551,Urban,2016,256202.9962478454
house-39530,Rural,1952,166097.60914511426
house-932,Urban,2006,212178.72116261904
house-28826,Suburb,2015,321366.42816042574
house-37161,Urban,1988,314809.9004376016
house-7450,Suburb,1981,302092.899989658
house-23898,Suburb,2012,283924.2620769759
house-34507,Urban,1967,253905.1328053692
house-44784,Urban,1956,387630.2416884061
house-38411,Urban,1990,245285.1665457009
house-29174,Urban,1982,184146.35054737312
house-36090,Urban,1967,290756.81739801395
house-34204,Suburb,2015,170039.61594488283
house-23829,Suburb,1974,210670.89607120425
house-19482,Urban,1953,226660.26936844035
house-45397,Rural,1955,224372.3482510527
house-19143,Suburb,2000,332305.0316443778
house-42055,Urban,2017,396424.74817124347
house-24010,Rural,1960,115425.86277879332
house-28403,Suburb,1979,246131.24383393856
house-35774,Urban,1963,186832.6401193381
house-43594,Urban,2015,286746.4602035835
house-19695,Suburb,1996,261947.3060456773
house-47048,Suburb,1994,161318.40120144206
house-23653,Suburb,1972,224366.92102726235
house-21508,Suburb,1959,156092.05226561773
house-9587,Urban,2015,155820.42206412213
house-17024,Rural,1977,83255.68748933091
house-10648,Urban,1989,233403.73013923844
house-7938,Urban,1978,331892.1869452789
house-16421,Suburb,1978,267717.8770863476
house-12687,Rural,1951,186869.3481041341
house-40706,Suburb,1992,104673.27865333244
house-19864,Urban,2018,140685.292677859
house-35237,Urban,2012,153797.84351898642
house-32481,Rural,1967,360861.19917530206
house-17349,Suburb,1974,331868.04959131207
house-9179,Rural,1995,210188.43843529164
house-47602,Suburb,1976,226897.88376956133
house-24130,Urban,1987,163821.4110252579
house-16542,Urban,1993,279699.0504714106
house-44152,Urban,1953,248087.9026232744
house-20183,Suburb,2014,214057.78579368503
house-24946,Urban,1958,306035.894114803
house-42507,Rural,2017,267976.3552896981
house-25708,Urban,1990,135333.6834610966
house-12566,Urban,1981,245744.894057541
house-27664,Urban,2006,310043.82106280635
house-32289,Urban,1970,267852.5675483477
house-20583,Urban,1996,296829.8366834698
house-1143,Rural,2005,216805.1691265378
house-19693,Urban,1995,179693.87667722793
house-49802,Urban,2018,207922.7278506196
house-20686,Urban,2018,328085.37251744943
house-18126,Suburb,2009,84723.73307303549
house-19223,Rural,1971,142933.3408968648
house-9868,Rural,1984,293856.46117766446
house-6319,Suburb,1963,296272.1510549894
house-8871,Urban,1977,169538.08891130597
house-30058,Rural,1992,128364.8593145304
house-7971,Suburb,1986,208778.19084413705
house-2410,Rural,1994,214792.79064904456
house-30893,Urban,1987,79640.07878042794
house-40000,Urban,1988,168092.88541641415
house-28470,Rural,2021,282649.76717907307
house-35916,Rural,1961,177242.68334377473
house-28274,Urban,1961,178812.65388938942
house-19589,Suburb,1975,194906.57361712027
house-4536,Suburb,2002,381612.4555093787
house-24046,Rural,1958,238197.417248334
house-9807,Suburb,1961,168904.59582787254
house-36763,Rural,2005,92918.73979940986
house-4095,Urban,2016,121452.29858023988
house-29643,Rural,1970,295570.9567863174
house-43166,Urban,1968,288256.00782459404
house-28644,Urban,2015,251576.28542977988
house-10426,Rural,1990,295893.66002896905
house-14952,Urban,1961,275768.6623987929
house-28633,Rural,1967,246993.6798164134
house-48494,Suburb,1956,237840.153713596
house-18983,Urban,1982,69804.49478297756
house-4684,Urban,1962,203780.80428711287
house-20378,Urban,2020,265595.7672648869
house-2056,Rural,2007,152535.258121175
house-7210,Urban,1977,107891.1628732938
house-42530,Suburb,1953,274379.33855570306
house-44962,Rural,1979,80208.08282228129
house-8489,Rural,1962,135529.77021321308
house-33707,Rural,2010,306129.0331261865
house-18397,Suburb,1977,182013.89445606573
house-37046,Suburb,1968,258026.6023389464
house-9493,Suburb,1954,133309.4873534891
house-30245,Suburb,2001,246999.829374158
house-19868,Urban,1965,249413.00332112587
house-86,Suburb,1954,202715.1601476104
house-42807,Urban,1956,260472.71560487704
house-48178,Suburb,1975,258612.5030029071
house-6237,Rural,1972,252436.0367901459
house-31517,Rural,2017,246544.9033098662
house-49715,Urban,2013,321117.4955073953
house-6329,Urban,2006,102460.5032921194
house-38268,Rural,1954,280711.6300832291
house-39484,Urban,1975,208488.5268246245
house-32620,Rural,1952,184459.78986254445
house-32727,Suburb,1981,232390.34153756665
house-12666,Rural,2003,159880.81744033657
house-8003,Rural,2004,352857.8434729838
house-13608,Rural,2000,160372.84340147692
house-40481,Rural,2019,134601.16376947146
house-14861,Urban,2008,245112.29997890364
house-47472,Rural,2001,227579.05319599263
house-47573,Urban,1982,285104.2865774441
house-45821,Suburb,1967,214950.61429242644
house-6901,Suburb,2003,322050.3667023748
house-13773,Urban,1969,262549.983484089
house-26448,Rural,1960,268279.0850792878
house-2551,Suburb,2021,279191.8835334183
house-29962,Urban,1979,144409.39797777336
house-48310,Suburb,2013,229521.5427410452
house-35479,Urban,2001,348226.42061173014
house-25541,Rural,1956,175294.14488693158
house-11310,Suburb,1968,341240.1278450097
house-8316,Suburb,1966,347674.50775015505
house-1183,Rural,2020,217368.51854644023
